1.615243285999999898e+03,1.340358886999999868e+03,1.024793213000000151e+03,2.021324462999999923e+03,1.306050781000000143e+03,4.577641113000000587e+03,1.308810302999999976e+03,8.881211550000000443e+02,1.825783691000000090e+03,2.493777160000000208e+02,2.731837891000000127e+03,2.633440430000000106e+03,3.106039551000000301e+03,8.693740840000000389e+02,5.098653320000000349e+03,4.664874022999999397e+03,3.425711425999999847e+03,5.053849609000000783e+03,6.563416992000000391e+03,3.338322020999999950e+03,6.151975585999999566e+03,1.224795898400000078e+04,7.050708007999999609e+03,9.501347655999999915e+03,1.315869140599999992e+04,1.176765820300000087e+04,7.545353515999999217e+03,1.108001855500000056e+04,9.447855469000000085e+03,1.307457031199999983e+04,1.064744140599999992e+04,7.462588867000000391e+03
1.512532958999999892e+03,1.363551269999999931e+03,9.376335449999999128e+02,1.942172362999999905e+03,1.399790038999999979e+03,4.573032227000000603e+03,1.247341063999999960e+03,9.340031740000000582e+02,1.723073242000000164e+03,2.130709689999999910e+02,2.748422362999999677e+03,2.679390869000000293e+03,3.151990233999999873e+03,7.670147709999999961e+02,5.092007324000000153e+03,4.658228515999999217e+03,3.346559569999999894e+03,5.047203613000000587e+03,6.556770996000000196e+03,3.259169922000000042e+03,6.145329590000000280e+03,1.224131347699999969e+04,7.044062012000000323e+03,9.494702148000000307e+03,1.315204589800000031e+04,1.176101269499999944e+04,7.538707519999999931e+03,1.107337304699999913e+04,9.458231444999999439e+03,1.306792480500000056e+04,1.064079589800000031e+04,7.455942870999999286e+03
1.168692871000000196e+03,1.350063231999999971e+03,7.566502080000000205e+02,1.692256103999999823e+03,1.629197388000000046e+03,4.675564452999999958e+03,1.000680664000000093e+03,9.234309080000000449e+02,1.379233154000000013e+03,5.148391110000000026e+02,2.937516845999999987e+03,2.934938231999999971e+03,3.407537597999999889e+03,4.240850219999999808e+02,5.181072265999999217e+03,4.747292969000000085e+03,3.096643066000000090e+03,5.136268065999999635e+03,6.645835938000000169e+03,3.009253662000000077e+03,6.234394530999999915e+03,1.233037695300000087e+04,7.133126465000000280e+03,9.583766601999999693e+03,1.324110937500000000e+04,1.185007617199999913e+04,7.627772460999999566e+03,1.116243750000000000e+04,9.647326171999999133e+03,1.315698828099999992e+04,1.072986035199999969e+04,7.545007812000000740e+03
1.109391724000000067e+03,1.454062988000000132e+03,8.606497800000000780e+02,1.454149658000000045e+03,1.771525146000000177e+03,4.668072265999999217e+03,9.030889890000000833e+02,1.027430419999999913e+03,1.319932128999999804e+03,6.155828860000000304e+02,3.079844481999999971e+03,3.115585937999999715e+03,3.588185059000000365e+03,5.280845950000000357e+02,5.148058594000000085e+03,4.739801269999999931e+03,2.858536621000000196e+03,5.128776367000000391e+03,6.638343750000000000e+03,2.771147217000000182e+03,6.226902831999999762e+03,1.232288574200000039e+04,7.125634765999999217e+03,9.576275390999999217e+03,1.323361816399999952e+04,1.184258496100000048e+04,7.620280762000000323e+03,1.115494531199999983e+04,9.789653319999999439e+03,1.314949706999999944e+04,1.072236914099999922e+04,7.537516112999999677e+03
8.061092530000000806e+02,1.393739746000000196e+03,7.935807499999999663e+02,1.380919922000000042e+03,1.920322266000000127e+03,4.731872559000000365e+03,8.298591309999999339e+02,9.671073609999999690e+02,1.016649597000000085e+03,7.194392090000000053e+02,3.180901855000000069e+03,3.264383057000000008e+03,3.736982422000000042e+03,4.491513370000000123e+02,5.074828613000000587e+03,4.709233886999999413e+03,2.764250977000000148e+03,5.098208984000000783e+03,6.607776367000000391e+03,2.697917480000000069e+03,6.196335449000000153e+03,1.229231835900000078e+04,7.095067382999999609e+03,9.545707030999999915e+03,1.320305078099999992e+04,1.181201757800000087e+04,7.589713379000000714e+03,1.112437793000000056e+04,9.890846680000000561e+03,1.311892968800000017e+04,1.069180078099999992e+04,7.506948730000000069e+03
1.034600952000000007e+03,1.851835937999999942e+03,1.251677001999999902e+03,1.157347533999999996e+03,2.016808350000000019e+03,4.595666992000000391e+03,7.904748540000000503e+02,1.425203613000000132e+03,9.167229609999999411e+02,1.168941283999999996e+03,3.194610352000000148e+03,3.360869140999999672e+03,3.791236327999999958e+03,9.072475590000000238e+02,4.851256347999999889e+03,4.538355469000000085e+03,2.561734619000000293e+03,4.927331054999999651e+03,6.436898438000000169e+03,2.474345214999999826e+03,6.025457030999999915e+03,1.212144043000000056e+04,6.924189452999999958e+03,9.374829101999999693e+03,1.303217285199999969e+04,1.164113964800000031e+04,7.418834960999999566e+03,1.095350000000000000e+04,9.778792969000000085e+03,1.294805175799999961e+04,1.052092285199999969e+04,7.336070312000000740e+03
1.148611083999999892e+03,1.962078125000000000e+03,1.361919067000000041e+03,1.058164061999999831e+03,2.122084961000000021e+03,4.573133789000000434e+03,7.679417110000000548e+02,1.535445678999999927e+03,6.725322269999999207e+02,1.279183472000000165e+03,3.181097412000000077e+03,3.466145752000000357e+03,3.791927246000000196e+03,1.017489624000000049e+03,4.753468750000000000e+03,4.479229980000000069e+03,2.406349608999999873e+03,4.868205077999999958e+03,6.377772460999999566e+03,2.376557617000000391e+03,5.966331543000000238e+03,1.206231445300000087e+04,6.865063476999999693e+03,9.315703125000000000e+03,1.297304687500000000e+04,1.158201367199999913e+04,7.359709473000000798e+03,1.089437402300000031e+04,9.756259765999999217e+03,1.288892578099999992e+04,1.046179687500000000e+04,7.276944823999999244e+03
1.120741698999999926e+03,2.107789062000000285e+03,1.507630126999999902e+03,1.003829590000000053e+03,2.338982178000000204e+03,4.666529784999999720e+03,9.848389279999998962e+02,1.681156737999999905e+03,4.671705929999999967e+02,1.442026855000000069e+03,3.397994628999999804e+03,3.683042968999999630e+03,4.008824707000000217e+03,1.163200683999999910e+03,4.699133789000000434e+03,4.566109863000000587e+03,2.352015137000000323e+03,4.955084960999999566e+03,6.341288085999999566e+03,2.322222900000000209e+03,5.996919922000000042e+03,1.207019726599999922e+04,6.929395019999999931e+03,9.402583984000000783e+03,1.298092968800000017e+04,1.162246484400000008e+04,7.323224609000000783e+03,1.090225585900000078e+04,9.973156250000000000e+03,1.289680859400000008e+04,1.046967968800000017e+04,7.363824706999998853e+03
2.097334717000000182e+03,1.669513306000000057e+03,1.505266845999999987e+03,2.495486571999999796e+03,9.085718990000000304e+02,4.715787109000000783e+03,1.653806884999999966e+03,1.256033936000000040e+03,2.307875000000000000e+03,7.314691769999999451e+02,2.670725097999999889e+03,2.180460692999999992e+03,2.653060058999999910e+03,1.351465576000000056e+03,5.284361327999999958e+03,4.850582030999999915e+03,3.899873535000000174e+03,5.239557617000000391e+03,6.749125000000000000e+03,3.613664307000000008e+03,6.337683594000000085e+03,1.243366699200000039e+04,7.267425780999999915e+03,9.642854492000000391e+03,1.334439941399999952e+04,1.198437597699999969e+04,7.731061523000000307e+03,1.126572656199999983e+04,9.408476561999999831e+03,1.326027831999999944e+04,1.083314941399999952e+04,7.679307129000000714e+03
1.989124023000000079e+03,1.642135253999999804e+03,1.393101561999999831e+03,2.280910400000000209e+03,8.619158939999999802e+02,4.581109375000000000e+03,1.465328002999999853e+03,1.143868651999999884e+03,2.199664307000000008e+03,6.232584229999999934e+02,2.551397217000000182e+03,2.184303467000000182e+03,2.656902587999999923e+03,1.243254760999999917e+03,5.156400878999999804e+03,4.722622070000000349e+03,3.685297363000000132e+03,5.111597168000000238e+03,6.621164550999999847e+03,3.485704102000000148e+03,6.209723144999999931e+03,1.230570703099999992e+04,7.108455565999999635e+03,9.508175780999999915e+03,1.321643945300000087e+04,1.182540625000000000e+04,7.603101073999999244e+03,1.113776562500000000e+04,9.273798828000000867e+03,1.313231835900000078e+04,1.070518945300000087e+04,7.520336426000000756e+03
1.923658691000000090e+03,1.614232299999999896e+03,1.337688599000000067e+03,2.180265137000000323e+03,9.268111569999999801e+02,4.431854492000000391e+03,1.354426392000000078e+03,1.100579101999999921e+03,2.134198974999999791e+03,5.622730099999999993e+02,2.408526367000000391e+03,2.266825439000000188e+03,2.739424805000000106e+03,1.178140502999999853e+03,5.002004394999999931e+03,4.568225097999999889e+03,3.584652343999999630e+03,4.957200684000000365e+03,6.466768065999999635e+03,3.331307617000000391e+03,6.055326659999999720e+03,1.215130956999999944e+04,6.954059081999998853e+03,9.358921875000000000e+03,1.306204199200000039e+04,1.167100878899999952e+04,7.448704590000000280e+03,1.098336914099999922e+04,9.124544921999999133e+03,1.297792089800000031e+04,1.055079199200000039e+04,7.365939940999999635e+03
1.765333983999999873e+03,1.543600952000000007e+03,1.179363892000000078e+03,2.021940673999999944e+03,1.084703002999999853e+03,4.412221679999999651e+03,1.206358154000000013e+03,1.026630858999999873e+03,1.975874268000000029e+03,4.039483950000000050e+02,2.566418457000000217e+03,2.412092529000000013e+03,2.884691650000000209e+03,1.019815857000000051e+03,4.933233886999999413e+03,4.499454590000000280e+03,3.426327636999999868e+03,4.888430175999999847e+03,6.397997559000000365e+03,3.262536865000000034e+03,5.986556152000000111e+03,1.208253906199999983e+04,6.885288573999999244e+03,9.335927734000000783e+03,1.299327148400000078e+04,1.160223828099999992e+04,7.379934081999998853e+03,1.091459863299999961e+04,9.282436523000000307e+03,1.290915039099999922e+04,1.048202148400000078e+04,7.297169434000000365e+03
1.632718506000000161e+03,1.470582274999999981e+03,1.046748413000000028e+03,1.943468750000000000e+03,1.287253661999999849e+03,4.480542480000000069e+03,1.170542480000000069e+03,1.014350768999999900e+03,1.843258788999999979e+03,2.713329470000000470e+02,2.655932860999999775e+03,2.614643066000000090e+03,3.087242187999999715e+03,8.872003779999998869e+02,4.999518065999999635e+03,4.565738769999999931e+03,3.347855957000000217e+03,4.954714355000000069e+03,6.464281738000000587e+03,3.253729003999999804e+03,6.052840331999999762e+03,1.214882324200000039e+04,6.951572754000000714e+03,9.402211913999999524e+03,1.305955566399999952e+04,1.166852246100000048e+04,7.446218262000000323e+03,1.098088281199999983e+04,9.365742188000000169e+03,1.297543456999999944e+04,1.054830566399999952e+04,7.363453612999999677e+03
1.811146728999999823e+03,1.578755126999999902e+03,1.225176758000000063e+03,2.054149170000000140e+03,1.150122069999999894e+03,4.324917480000000069e+03,1.201778686999999991e+03,1.061784911999999849e+03,2.021687012000000095e+03,4.497611690000000522e+02,2.500777344000000085e+03,2.494183105000000069e+03,2.966782227000000148e+03,1.065628661999999849e+03,4.845929688000000169e+03,4.412150878999999804e+03,3.458536377000000357e+03,4.801125977000000603e+03,6.310693359000000783e+03,3.175232910000000174e+03,5.899251952999999958e+03,1.199523535199999969e+04,6.797984375000000000e+03,9.248624023000000307e+03,1.290596777300000031e+04,1.151493456999999944e+04,7.292629882999999609e+03,1.082729492199999913e+04,9.210585938000000169e+03,1.282184668000000056e+04,1.039471777300000031e+04,7.209865234000000783e+03
1.395286133000000063e+03,1.582826904000000013e+03,9.894136349999999993e+02,1.625856444999999894e+03,1.452085815000000139e+03,4.469432128999999804e+03,8.102739259999999604e+02,1.156194336000000021e+03,1.593520263999999997e+03,6.260426029999999855e+02,2.760405272999999852e+03,2.796146729000000050e+03,3.268746094000000085e+03,6.568485110000000304e+02,4.974939452999999958e+03,4.541160644999999931e+03,3.030243652000000111e+03,4.930135742000000391e+03,6.439703125000000000e+03,2.942854003999999804e+03,6.028262206999999762e+03,1.212424511700000039e+04,6.926994140999999217e+03,9.377634765999999217e+03,1.303497753899999952e+04,1.164394433600000048e+04,7.421640137000000323e+03,1.095630468800000017e+04,9.470214844000000085e+03,1.295085644499999944e+04,1.052372851599999922e+04,7.338875487999999677e+03
1.164141967999999906e+03,1.443013672000000042e+03,8.496004029999999148e+02,1.500967163000000028e+03,1.642110228999999890e+03,4.563819335999999566e+03,8.889353640000000496e+02,1.016381103999999937e+03,1.374682373000000098e+03,6.045335690000001705e+02,2.950429687999999715e+03,2.986171143000000029e+03,3.458770507999999609e+03,5.170352780000000621e+02,5.069326659999999720e+03,4.635547852000000603e+03,2.905354248000000098e+03,5.024522460999999566e+03,6.534090331999999762e+03,2.817964844000000085e+03,6.122649414000000434e+03,1.221863183600000048e+04,7.021380859000000783e+03,9.472021484000000783e+03,1.312936425799999961e+04,1.173833105500000056e+04,7.516027344000000085e+03,1.105069140599999992e+04,9.660238280999999915e+03,1.304524316399999952e+04,1.061811523400000078e+04,7.433262695000000349e+03
1.150549072000000024e+03,1.712209961000000021e+03,1.112051024999999981e+03,1.287865478999999823e+03,1.584626831000000038e+03,4.444361815999999635e+03,7.121837160000000040e+02,1.285577636999999868e+03,1.255529418999999962e+03,1.016759033000000045e+03,2.881061522999999852e+03,2.928687744000000293e+03,3.401287109000000328e+03,7.676215819999999894e+02,4.892575195000000349e+03,4.476423340000000280e+03,2.692252441000000090e+03,4.865398438000000169e+03,6.374965820000000349e+03,2.604863037000000077e+03,5.963524902000000111e+03,1.205950781199999983e+04,6.862256835999999566e+03,9.312896484000000783e+03,1.297024023400000078e+04,1.157920703099999992e+04,7.356902831999998853e+03,1.089156738299999961e+04,9.591006836000000476e+03,1.288611914099999922e+04,1.045899023400000078e+04,7.274138184000000365e+03
9.111503910000000133e+02,1.630881103999999823e+03,1.030722168000000011e+03,1.269972533999999996e+03,2.024019530999999915e+03,4.684409179999999651e+03,7.832637940000000754e+02,1.204248779000000013e+03,1.121690673999999944e+03,9.479864499999999907e+02,3.187399413999999979e+03,3.368080321999999796e+03,3.784025145999999950e+03,6.862927250000000186e+02,4.963881347999999889e+03,4.650980469000000085e+03,2.674359619000000293e+03,5.039956054999999651e+03,6.549523438000000169e+03,2.586970214999999826e+03,6.138082030999999915e+03,1.223406543000000056e+04,7.036814452999999958e+03,9.487454101999999693e+03,1.314479785199999969e+04,1.175376464800000031e+04,7.531459960999999566e+03,1.106612500000000000e+04,9.843382811999999831e+03,1.306067675799999961e+04,1.063354785199999969e+04,7.448695312000000740e+03
1.598858643000000029e+03,1.667623291000000108e+03,1.192249023000000079e+03,1.746762817000000268e+03,1.267018798999999944e+03,4.387135253999999804e+03,9.311804199999999128e+02,1.238075317000000041e+03,1.714426757999999836e+03,6.049350590000000238e+02,2.575338378999999804e+03,2.611079589999999826e+03,3.083678711000000021e+03,8.596838380000000370e+02,4.892643065999999635e+03,4.458863769999999931e+03,3.151149902000000111e+03,4.847839355000000069e+03,6.357406738000000587e+03,3.063760253999999804e+03,5.945965331999999762e+03,1.204194824200000039e+04,6.844697754000000714e+03,9.295336913999999524e+03,1.295268066399999952e+04,1.156164746100000048e+04,7.339343262000000323e+03,1.087400781199999983e+04,9.285147461000000476e+03,1.286855956999999944e+04,1.044143066399999952e+04,7.256578612999999677e+03
1.700701416000000108e+03,1.692231933999999910e+03,1.172017090000000053e+03,1.890050171000000091e+03,1.192433960000000070e+03,4.286091309000000365e+03,1.037679565000000139e+03,1.262683960000000070e+03,1.857714111000000003e+03,6.384001459999999497e+02,2.500753417999999783e+03,2.536494873000000098e+03,3.009093994000000293e+03,9.551832890000000589e+02,4.791599121000000196e+03,4.357820311999999831e+03,3.294437255999999707e+03,4.746794922000000042e+03,6.256362793000000238e+03,3.009463134999999966e+03,5.844921875000000000e+03,1.194090429699999913e+04,6.743653320000000349e+03,9.194293944999999439e+03,1.285163671900000008e+04,1.146060351599999922e+04,7.238299804999999651e+03,1.077296386700000039e+04,9.210562500000000000e+03,1.276751562500000000e+04,1.034038769499999944e+04,7.155535155999999915e+03
1.369092773000000079e+03,1.692656250000000000e+03,1.099243163999999979e+03,1.423947143999999980e+03,1.423513672000000042e+03,4.283248534999999720e+03,6.083647459999999683e+02,1.266023803999999927e+03,1.391611083999999892e+03,8.541762699999999313e+02,2.719948485999999775e+03,2.767574462999999923e+03,3.240173827999999958e+03,7.666779790000000503e+02,4.788755859000000783e+03,4.354977050999999847e+03,2.828334229000000050e+03,4.743952147999999397e+03,6.253519530999999915e+03,2.740944823999999699e+03,5.842078613000000587e+03,1.193806152300000031e+04,6.740810547000000042e+03,9.191451171999999133e+03,1.284879394499999944e+04,1.145776074200000039e+04,7.235456543000001147e+03,1.077012109400000008e+04,9.429893555000000561e+03,1.276467285199999969e+04,1.033754492199999913e+04,7.152691894999999931e+03
1.235578247000000147e+03,1.712915526999999884e+03,1.119502441000000090e+03,1.414849853999999823e+03,1.597243408000000045e+03,4.501291503999999804e+03,8.264078369999999722e+02,1.286283081000000038e+03,1.384357422000000042e+03,8.744355470000000423e+02,2.905562744000000293e+03,2.941304198999999699e+03,3.413903320000000349e+03,7.869372559999999339e+02,5.006798827999999958e+03,4.573020019999999931e+03,2.819236816000000090e+03,4.961995117000000391e+03,6.471562500000000000e+03,2.731847412000000077e+03,6.060121581999999762e+03,1.215610449200000039e+04,6.958853515999999217e+03,9.409494140999999217e+03,1.306683691399999952e+04,1.167580371100000048e+04,7.453499512000000323e+03,1.098816406199999983e+04,9.615372069999999439e+03,1.298271581999999944e+04,1.055558789099999922e+04,7.370734862999999677e+03
1.278290649000000030e+03,1.757605712999999923e+03,1.157446654999999964e+03,1.333145019999999931e+03,1.749272582999999713e+03,4.336005859000000783e+03,5.844421389999999974e+02,1.330973267000000078e+03,1.300808960000000070e+03,1.074710938000000169e+03,2.785035155999999915e+03,3.057772704999999860e+03,3.381660645000000386e+03,8.130172119999999722e+02,4.764833496000000196e+03,4.331054688000000169e+03,2.737532227000000148e+03,4.720029297000000042e+03,6.229597168000000238e+03,2.650142577999999958e+03,5.818156250000000000e+03,1.191413867199999913e+04,6.716887695000000349e+03,9.167528319999999439e+03,1.282487109400000008e+04,1.143383789099999922e+04,7.211534179999999651e+03,1.074619824200000039e+04,9.494980469000000085e+03,1.274075000000000000e+04,1.031362206999999944e+04,7.128769530999999915e+03
1.275649413999999979e+03,1.957663086000000021e+03,1.357504149999999981e+03,8.798712160000000040e+02,1.897920898000000079e+03,4.318190429999999651e+03,5.129984739999999874e+02,1.531030761999999868e+03,1.021315796000000091e+03,1.274768555000000106e+03,2.917134277000000111e+03,3.189871826000000056e+03,3.513759765999999672e+03,1.013074706999999989e+03,4.573779784999999720e+03,4.260879394999999931e+03,2.284258301000000301e+03,4.649854492000000391e+03,6.159421875000000000e+03,2.196868652000000111e+03,5.747980956999999762e+03,1.184396386700000039e+04,6.646712890999999217e+03,9.097353515999999217e+03,1.275469628899999952e+04,1.136366308600000048e+04,7.141358887000000323e+03,1.067602343800000017e+04,9.501316405999999915e+03,1.267057519499999944e+04,1.024344726599999922e+04,7.058594237999999677e+03
1.275206664999999930e+03,2.081792969000000085e+03,1.481634033000000045e+03,9.396469730000000027e+02,2.138509766000000127e+03,4.481256347999999889e+03,6.943984379999999419e+02,1.655160644999999931e+03,8.932678829999999834e+02,1.398898315000000139e+03,3.152056884999999966e+03,3.438998779000000013e+03,3.762886718999999630e+03,1.137204590000000053e+03,4.633555664000000434e+03,4.423945311999999831e+03,2.300908446999999796e+03,4.812920409999999720e+03,6.254793945000000349e+03,2.256644530999999915e+03,5.911046875000000000e+03,1.198370312500000000e+04,6.809778809000000365e+03,9.260418944999999439e+03,1.289443554699999913e+04,1.152672851599999922e+04,7.236730956999998853e+03,1.081576269499999944e+04,9.664381836000000476e+03,1.281031445300000087e+04,1.038318554699999913e+04,7.221660155999999915e+03
2.278187255999999707e+03,1.902192626999999902e+03,1.685130737000000181e+03,2.413516602000000148e+03,5.375757449999999835e+02,4.412612304999999651e+03,1.559749023000000079e+03,1.435897705000000087e+03,2.381180663999999979e+03,9.123217160000000376e+02,2.299728759999999966e+03,1.859963378999999804e+03,2.332562500000000000e+03,1.532318115000000034e+03,5.101913574000000153e+03,4.668134277000000111e+03,3.813308104999999614e+03,5.057109863000000587e+03,6.566677246000000196e+03,3.431216797000000042e+03,6.155235840000000280e+03,1.225121875000000000e+04,7.012805664000000434e+03,9.339679688000000169e+03,1.316195117199999913e+04,1.172975488299999961e+04,7.548613769999999931e+03,1.108327831999999944e+04,9.105301757999999609e+03,1.307783007800000087e+04,1.065070117199999913e+04,7.424687012000000323e+03
